,Image signal (A.U.),filter,image_group
2881,1780.3866348448687,1,36
2882,1750.327446300716,2,36
2883,1707.8,3,36
2884,1643.7241050119333,4,36
2885,1556.401909307876,5,36
2886,1499.0410501193317,6,36
2887,1448.4081145584726,7,36
2888,1381.3904534606206,8,36
2889,1344.6262529832936,9,36
2890,1314.416706443914,10,36
2891,1273.3665871121718,11,36
2892,1234.7584725536992,12,36
2893,1193.2224343675418,13,36
2894,1101.6243436754175,14,36
2895,1063.4329355608593,15,36
2896,1044.165155131265,16,36
2897,1032.6835322195705,17,36
2898,986.618138424821,18,36
2899,943.1737470167064,19,36
2900,910.9236276849642,20,36
2901,897.946062052506,21,36
2902,877.0047732696897,22,36
2903,867.0935560859189,23,36
2904,861.5198090692124,24,36
2905,857.8233890214797,25,36
2906,850.6157517899761,26,36
2907,845.9785202863961,27,36
2908,839.5016706443914,28,36
2909,827.2758949880669,29,36
2910,798.3140811455847,30,36
2911,763.9875894988066,31,36
2912,730.6835322195705,32,36
2913,707.1293556085919,33,36
2914,689.0143198090692,34,36
2915,659.8023866348449,35,36
2916,636.0329355608592,36,36
2917,607.8038186157518,37,36
2918,590.6639618138424,38,36
2919,567.3723150357995,39,36
2920,537.4954653937948,40,36
2921,516.217661097852,41,36
2922,506.8978520286396,42,36
2923,497.6801909307876,43,36
2924,478.0042959427208,44,36
2925,427.46968973747016,45,36
2926,380.0921241050119,46,36
2927,364.6596658711217,47,36
2928,348.5923627684964,48,36
2929,343.9365155131265,49,36
2930,340.9159904534606,50,36
2931,335.43723150357994,51,36
2932,331.1584725536993,52,36
2933,322.073031026253,53,36
2934,319.2109785202864,54,36
2935,317.40095465393796,55,36
2936,316.55513126491644,56,36
2937,315.35513126491645,57,36
2938,305.9217183770883,58,36
2939,304.35369928400956,59,36
2940,302.69307875894987,60,36
2941,301.9980906921241,61,36
2942,301.28019093078757,62,36
2943,300.3584725536993,63,36
2944,300.31503579952266,64,36
2945,299.6147971360382,65,36
2946,298.71169451073985,66,36
2947,297.44105011933175,67,36
2948,294.5942720763723,68,36
2949,292.199522673031,69,36
2950,291.23198090692125,70,36
2951,290.526968973747,71,36
2952,290.436754176611,72,36
2953,289.76610978520284,73,36
2954,288.63579952267304,74,36
2955,287.8620525059666,75,36
2956,288.0124105011933,76,36
2957,287.2763723150358,77,36
2958,287.3183770883055,78,36
2959,284.2983293556086,79,36
2960,2331.0520248300327,0,37
2961,2161.6009459060006,1,37
2962,2000.1930239432456,2,37
2963,1869.5394620159623,3,37
2964,1785.6500147797813,4,37
2965,1693.8643216080402,5,37
2966,1619.7428318060893,6,37
2967,1535.191841560745,7,37
2968,1458.7788944723618,8,37
2969,1390.1466154300917,9,37
2970,1339.0458173219035,10,37
2971,1314.0138929943837,11,37
2972,1303.7150458173219,12,37
2973,1295.787466745492,13,37
2974,1285.8297369198935,14,37
2975,1239.1356783919598,15,37
2976,1195.316878510198,16,37
2977,1149.381022760863,17,37
2978,1123.6402601241502,18,37
2979,1101.5101980490688,19,37
2980,1064.2027785988766,20,37
2981,1036.9707360331067,21,37
2982,987.3721548921076,22,37
2983,958.331067100207,23,37
2984,920.7780076854863,24,37
2985,919.8054980786285,25,37
2986,916.4413242684009,26,37
2987,911.1655335501034,27,37
2988,904.6222287910139,28,37
2989,898.112030741945,29,37
2990,834.700857227313,30,37
2991,800.8377180017736,31,37
2992,762.342299733964,32,37
2993,690.6470588235294,33,37
2994,670.4333431865208,34,37
2995,660.0662134200414,35,37
2996,657.217558380136,36,37
2997,656.4903931421815,37,37
2998,654.6627253916643,38,37
2999,651.6210464085132,39,37
3000,648.3561927283477,40,37
3001,645.3154005320721,41,37
3002,602.8462902749039,42,37
3003,530.8519065917825,43,37
3004,495.86313922553944,44,37
3005,429.7596807567248,45,37
3006,374.9086609518179,46,37
3007,337.39284658587053,47,37
3008,317.87496305054685,48,37
3009,315.1058232338161,49,37
3010,307.27638190954775,50,37
3011,305.2973691989359,51,37
3012,303.6981968666864,52,37
3013,302.6228199822643,53,37
3014,300.91752882057347,54,37
3015,299.5193615134496,55,37
3016,298.2692876145433,56,37
3017,297.035175879397,57,37
3018,296.10937038131834,58,37
3019,295.1708542713568,59,37
3020,294.08986107005614,60,37
3021,293.1894767957434,61,37
3022,291.62488915164056,62,37
3023,290.61188294413245,63,37
3024,290.275199527047,64,37
3025,288.59060005911914,65,37
3026,288.3009163464381,66,37
3027,284.9462015962164,67,37
3028,276.55069464971916,68,37
3029,272.2666272539166,69,37
3030,270.99733963937337,70,37
3031,268.1918415607449,71,37
3032,266.2982559858114,72,37
3033,263.60537984037836,73,37
3034,261.81850428613654,74,37
3035,259.5022169671889,75,37
3036,258.05911912503694,76,37
3037,256.15962163759974,77,37
3038,253.80786284362992,78,37
3039,251.13538279633462,79,37
3040,1899.9207161125319,0,38
3041,1831.5814760686883,1,38
3042,1768.718487394958,2,38
3043,1713.967482645232,3,38
3044,1678.7676287906468,4,38
3045,1640.4581658750458,5,38
3046,1621.5942637924736,6,38
3047,1597.947204968944,7,38
3048,1585.0725246620386,8,38
3049,1566.4148702959444,9,38
3050,1551.3640847643405,10,38
3051,1541.1139934234563,11,38
3052,1511.933869199854,12,38
3053,1505.958348556814,13,38
3054,1499.51223967848,14,38
3055,1485.1344537815125,15,38
3056,1466.996529046401,16,38
3057,1460.8430763609792,17,38
3058,1448.4968944099378,18,38
3059,1413.4499451954696,19,38
3060,1401.4444647424186,20,38
3061,1378.131530873219,21,38
3062,1360.8280964559738,22,38
3063,1347.9967117281694,23,38
3064,1314.6402995981,24,38
3065,1282.5336134453783,25,38
3066,1254.063025210084,26,38
3067,1245.1181951041285,27,38
3068,1229.505663134819,28,38
3069,1170.6183777858969,29,38
3070,1119.748447204969,30,38
3071,1095.3249908659116,31,38
3072,1026.0029229082938,32,38
3073,992.3067226890756,33,38
3074,954.405005480453,34,38
3075,922.0032882718305,35,38
3076,913.7827913774205,36,38
3077,889.7499086591158,37,38
3078,874.8595177201315,38,38
3079,839.004567044209,39,38
3080,753.9525027402266,40,38
3081,710.9223602484471,41,38
3082,649.888198757764,42,38
3083,611.9236390208257,43,38
3084,577.0,44,38
3085,527.0,45,38
3086,478.0,46,38
3087,432.0,47,38
3088,391.0,48,38
3089,361.0,49,38
3090,314.0,50,38
3091,252.0,51,38
3092,239.0,52,38
3093,208.0,53,38
3094,192.0,54,38
3095,181.0,55,38
3096,169.0,56,38
3097,158.0,57,38
3098,156.0,58,38
3099,148.0,59,38
3100,145.0,60,38
3101,139.62751187431493,61,38
3102,139.5880526123493,62,38
3103,138.12020460358056,63,38
3104,138.08184143222508,64,38
3105,136.94190719766166,65,38
3106,136.85001826817683,66,38
3107,136.79393496529048,67,38
3108,136.74607234198027,68,38
3109,136.70040189989038,69,38
3110,136.6024844720497,70,38
3111,136.5221044939715,71,38
3112,136.44793569601754,72,38
3113,136.25995615637558,73,38
3114,136.13335769090244,74,38
3115,136.00968213372306,75,38
3116,135.86499817318233,76,38
3117,135.70277676287907,77,38
3118,135.53763244428205,78,38
3119,135.50073072707343,79,38
3120,2139.893275342924,0,39
3121,1949.533456005353,1,39
3122,1778.7798594847775,2,39
3123,1628.0299431247909,3,39
3124,1538.2308464369355,4,39
3125,1454.5715958514554,5,39
3126,1384.4473067915692,6,39
3127,1308.0955168952828,7,39
3128,1247.7519237203078,8,39
3129,1200.440950150552,9,39
3130,1174.4479759116762,10,39
3131,1146.4043158246905,11,39
3132,1118.8772164603547,12,39
3133,1087.3922716627635,13,39
3134,1060.2726664436266,14,39
3135,1014.8735362997658,15,39
3136,984.7808631649381,16,39
3137,971.8839076614253,17,39
3138,960.3235195717631,18,39
3139,949.1411843425894,19,39
3140,939.3082970893275,20,39
3141,929.5374707259953,21,39
3142,916.418200066912,22,39
3143,874.3899297423887,23,39
3144,864.2796922047507,24,39
3145,820.3389093342255,25,39
3146,810.7530946804951,26,39
3147,782.9949815991971,27,39
3148,780.3603211776514,28,39
3149,776.0409836065573,29,39
3150,767.3233522917363,30,39
3151,758.271662763466,31,39
3152,738.1676145868183,32,39
3153,725.4698895951823,33,39
3154,702.5361324857812,34,39
3155,685.457343593175,35,39
3156,666.354131816661,36,39
3157,648.2666443626631,37,39
3158,620.4377718300435,38,39
3159,594.0935095349615,39,39
3160,582.9046503847441,40,39
3161,558.4243894279023,41,39
3162,538.3169956507193,42,39
3163,519.4815991970559,43,39
3164,505.52258280361326,44,39
3165,477.92990966878557,45,39
3166,463.9929742388759,46,39
3167,407.17898962863836,47,39
3168,351.2551020408163,48,39
3169,322.262462361994,49,39
3170,243.1411843425895,50,39
3171,227.11542321846773,51,39
3172,216.59100033456005,52,39
3173,199.58798929407828,53,39
3174,193.75677484108397,54,39
3175,191.8435931749749,55,39
3176,190.6207761793242,56,39
3177,189.11625961860153,57,39
3178,181.97223151555704,58,39
3179,180.7470725995316,59,39
3180,177.43225158916024,60,39
3181,174.37654734024758,61,39
3182,173.23419203747073,62,39
3183,165.4948143191703,63,39
3184,165.37152893944463,64,39
3185,164.6520575443292,65,39
3186,164.5061893609903,66,39
3187,164.44128471060554,67,39
3188,164.32619605219136,68,39
3189,164.26597524255604,69,39
3190,164.19839411174306,70,39
3191,161.0,71,39
3192,161.0,72,39
3193,160.99665439946472,73,39
3194,160.99665439946472,74,39
3195,160.9842756774841,75,39
3196,160.98327199732353,76,39
3197,160.95048511207762,77,39
3198,160.94529943124792,78,39
3199,160.93542990966878,79,39
3200,3718.362408553742,0,40
3201,3418.383792909398,1,40
3202,3197.333708497468,2,40
3203,2993.127743387732,3,40
3204,2858.4462577377603,4,40
3205,2698.9859313449633,5,40
3206,2576.359594822735,6,40
3207,2441.4417557681486,7,40
3208,2252.6083286437815,8,40
3209,2065.105796285875,9,40
3210,1974.472706809229,10,40
3211,1909.6921778277997,11,40
3212,1867.214969048959,12,40
3213,1855.4259988745075,13,40
3214,1841.472706809229,14,40
3215,1832.6927405740012,15,40
3216,1822.039954980304,16,40
3217,1814.9741136747327,17,40
3218,1686.633089476646,18,40
3219,1650.0574001125492,19,40
3220,1593.9763646595386,20,40
3221,1531.7445132245357,21,40
3222,1399.8716938660664,22,40
3223,1355.283061339336,23,40
3224,1320.297692740574,24,40
3225,1185.0,25,40
3226,963.4620146314012,26,40
3227,947.0630275745639,27,40
3228,879.4361283061339,28,40
3229,825.5301069217783,29,40
3230,721.3916713562184,30,40
3231,661.4924029262802,31,40
3232,554.4997186268993,32,40
3233,468.54924029262804,33,40
3234,356.4805852560495,34,40
3235,348.48846370287,35,40
3236,348.435002813731,36,40
3237,348.3337084974676,37,40
3238,348.3393359594823,38,40
3239,348.31401238041644,39,40
3240,348.274620146314,40,40
3241,348.1845807540799,41,40
3242,348.15081598199214,42,40
3243,348.06921778277996,43,40
3244,347.0320765334834,44,40
3245,346.89476646032637,45,40
3246,346.7889701744513,46,40
3247,341.8441193021947,47,40
3248,339.90208216094544,48,40
3249,339.86212718064155,49,40
3250,339.84524479459765,50,40
3251,339.8368036015757,51,40
3252,271.0,52,40
3253,271.0,53,40
3254,271.0,54,40
3255,271.0,55,40
3256,271.0,56,40
3257,267.08778840742826,57,40
3258,246.3573438379291,58,40
3259,246.34721440630275,59,40
3260,246.30332020258862,60,40
3261,246.30106921778278,61,40
3262,246.25942599887452,62,40
3263,246.15700619020822,63,40
3264,245.11254924029262,64,40
3265,245.05740011254923,65,40
3266,245.0168823860439,66,40
3267,245.0045019696117,67,40
3268,245.0,68,40
3269,245.0,69,40
3270,245.0,70,40
3271,245.0,71,40
3272,245.0,72,40
3273,245.0,73,40
3274,245.0,74,40
3275,245.0,75,40
3276,245.0,76,40
3277,245.0,77,40
3278,245.0,78,40
3279,245.0,79,40
3280,5534.191402908469,0,41
3281,5006.468990590248,1,41
3282,4470.167450812661,2,41
3283,4062.6007271171943,3,41
3284,3808.403977758768,4,41
3285,3602.255132591959,5,41
3286,3445.898845166809,6,41
3287,3358.496364414029,7,41
3288,3246.0483319076134,8,41
3289,3102.1556886227545,9,41
3290,2966.2842172797264,10,41
3291,2915.374251497006,11,41
3292,2823.848588537211,12,41
3293,2732.0352865697178,13,41
3294,2666.7814371257487,14,41
3295,2569.421514114628,15,41
3296,2488.2444396920446,16,41
3297,2397.1721556886228,17,41
3298,2291.350513259196,18,41
3299,2222.8624893071,19,41
3300,2193.8118049615055,20,41
3301,2180.645209580838,21,41
3302,2158.905474764756,22,41
3303,2128.5449101796407,23,41
3304,2002.4003421727973,24,41
3305,1776.3013259195893,25,41
3306,1664.1736526946108,26,41
3307,1636.4448246364414,27,41
3308,1627.41124893071,28,41
3309,1578.9771171941832,29,41
3310,1492.4777587681779,30,41
3311,1452.2373823781008,31,41
3312,1379.9084687767322,32,41
3313,1214.9208725406331,33,41
3314,1152.5160393498718,34,41
3315,1143.4681351582549,35,41
3316,1104.664884516681,36,41
3317,1016.1561163387511,37,41
3318,980.1020102651839,38,41
3319,873.9828913601368,39,41
3320,749.7474337040205,40,41
3321,647.448246364414,41,41
3322,646.94375534645,42,41
3323,633.417878528657,43,41
3324,600.2613344739093,44,41
3325,471.52459366980327,45,41
3326,351.25,46,41
3327,307.0085543199316,47,41
3328,271.78186484174506,48,41
3329,271.5669375534645,49,41
3330,271.5064157399487,50,41
3331,271.4099657827203,51,41
3332,270.36484174508126,52,41
3333,270.30346449957227,53,41
3334,270.158254918734,54,41
3335,270.0194610778443,55,41
3336,269.95508982035926,56,41
3337,269.7459366980325,57,41
3338,246.91381522668948,58,41
3339,246.89414029084688,59,41
3340,246.91082121471342,60,41
3341,246.88451668092387,61,41
3342,246.89007698887937,62,41
3343,246.8701881950385,63,41
3344,246.61077844311376,64,41
3345,246.5609495295124,65,41
3346,246.45744225834045,66,41
3347,246.37703165098375,67,41
3348,246.27887082976903,68,41
3349,246.0671514114628,69,41
3350,245.86377245508982,70,41
3351,245.7085115483319,71,41
3352,245.55260906757914,72,41
3353,245.42686056458513,73,41
3354,245.1614627887083,74,41
3355,244.7147134302823,75,41
3356,244.464499572284,76,41
3357,244.1315226689478,77,41
3358,243.81757912745937,78,41
3359,243.4508126603935,79,41
3360,1860.497650743931,0,42
3361,1701.056773688332,1,42
3362,1567.1808927173063,2,42
3363,1462.1260767423648,3,42
3364,1382.3253719655443,4,42
3365,1295.667188723571,5,42
3366,1249.4651527016445,6,42
3367,1203.214173844949,7,42
3368,1167.7439310884886,8,42
3369,1131.8363351605326,9,42
3370,1101.350430696946,10,42
3371,1073.6793265465935,11,42
3372,1048.6593578700079,12,42
3373,1029.1151135473767,13,42
3374,1001.561863743148,14,42
3375,978.4996084573219,15,42
3376,955.9980422866092,16,42
3377,931.2368833202819,17,42
3378,909.474158183242,18,42
3379,892.2517619420516,19,42
3380,864.1605324980422,20,42
3381,847.574784651527,21,42
3382,820.1808927173062,22,42
3383,806.4052466718872,23,42
3384,785.244714173845,24,42
3385,778.7176977290525,25,42
3386,770.7509788566954,26,42
3387,762.7435395458104,27,42
3388,757.669929522318,28,42
3389,748.0199686765858,29,42
3390,727.402114330462,30,42
3391,714.4631949882537,31,42
3392,698.146828504307,32,42
3393,668.7705559906029,33,42
3394,654.7850430696946,34,42
3395,644.1566170712607,35,42
3396,641.376272513704,36,42
3397,634.1100234925607,37,42
3398,629.9036805011747,38,42
3399,618.9212999216915,39,42
3400,607.7564604541896,40,42
3401,601.0156617071261,41,42
3402,568.4678935003916,42,42
3403,518.9048551292091,43,42
3404,489.4487079091621,44,42
3405,419.70595144870794,45,42
3406,352.96006264682853,46,42
3407,300.60297572435394,47,42
3408,273.1636648394675,48,42
3409,270.96241190289743,49,42
3410,263.31127642913077,50,42
3411,261.6711041503524,51,42
3412,260.6123727486296,52,42
3413,260.2012529365701,53,42
3414,258.5986687548943,54,42
3415,257.3868441660141,55,42
3416,257.0806577916993,56,42
3417,256.1217697729052,57,42
3418,255.10845732184808,58,42
3419,254.4667188723571,59,42
3420,253.5716523101018,60,42
3421,253.25841816758026,61,42
3422,252.47415818324197,62,42
3423,251.93108848864526,63,42
3424,251.76507439310885,64,42
3425,251.04933437744714,65,42
3426,250.73335943617855,66,42
3427,250.01096319498825,67,42
3428,248.80931871574,68,42
3429,248.0415035238841,69,42
3430,247.80422866092405,70,42
3431,247.15544244322632,71,42
3432,246.65348472983555,72,42
3433,245.77016444792483,73,42
3434,245.47415818324197,74,42
3435,244.87079091620987,75,42
3436,244.56891151135474,76,42
3437,244.32028191072828,77,42
3438,244.05638214565388,78,42
3439,243.79209083790133,79,42
3440,1752.1652726664436,0,43
3441,1647.6634325861492,1,43
3442,1557.9163599866176,2,43
3443,1482.2398795583808,3,43
3444,1404.5125460020074,4,43
3445,1329.1910337905654,5,43
3446,1283.7166276346604,6,43
3447,1242.6781532285045,7,43
3448,1166.1987286717965,8,43
3449,1092.520575443292,9,43
3450,1020.198394111743,10,43
3451,958.633656741385,11,43
3452,937.2020742723319,12,43
3453,858.9444630311141,13,43
3454,806.6838407494146,14,43
3455,774.9832719973235,15,43
3456,759.531281365005,16,43
3457,719.1659417865507,17,43
3458,699.6908665105386,18,43
3459,670.3977919036467,19,43
3460,650.6226162596186,20,43
3461,629.5526932084309,21,43
3462,609.0451656072265,22,43
3463,585.5797925727668,23,43
3464,561.384074941452,24,43
3465,541.7002341920374,25,43
3466,517.1070592171295,26,43
3467,502.55737704918033,27,43
3468,481.9929742388759,28,43
3469,455.825025092004,29,43
3470,431.16125794580125,30,43
3471,421.7775175644028,31,43
3472,416.30143860823017,32,43
3473,407.62629642020744,33,43
3474,345.87019069923053,34,43
3475,327.5373034459686,35,43
3476,295.7969220475075,36,43
3477,253.87152893944463,37,43
3478,234.85747741719638,38,43
3479,223.9073268651723,39,43
3480,219.1592505854801,40,43
3481,205.94513215122115,41,43
3482,202.18735362997657,42,43
3483,199.15389762462362,43,43
3484,196.17363666778186,44,43
3485,192.71796587487455,45,43
3486,187.5265975242556,46,43
3487,183.197724991636,47,43
3488,179.70893275342925,48,43
3489,178.55102040816325,49,43
3490,175.43158246905318,50,43
3491,173.04014720642354,51,43
3492,171.54332552693208,52,43
3493,168.6112412177986,53,43
3494,166.84141853462697,54,43
3495,165.8792238206758,55,43
3496,164.46403479424558,56,43
3497,162.8427567748411,57,43
3498,162.07293409166945,58,43
3499,160.80762796922048,59,43
3500,159.82903981264636,60,43
3501,158.80863164938106,61,43
3502,158.60287721646034,62,43
3503,157.81231180996988,63,43
3504,157.61157577785212,64,43
3505,157.03345600535297,65,43
3506,156.740381398461,66,43
3507,156.51020408163265,67,43
3508,156.2803613248578,68,43
3509,156.17229842756774,69,43
3510,155.75041820006692,70,43
3511,155.5152224824356,71,43
3512,155.42790230846438,72,43
3513,155.21411843425895,73,43
3514,155.1773168283707,74,43
3515,154.9762462361994,75,43
3516,154.68417530946806,76,43
3517,154.4757443961191,77,43
3518,154.39812646370024,78,43
3519,154.18969555035127,79,43
3520,2657.3390410958905,0,44
3521,2350.5342465753424,1,44
3522,2014.0616438356165,2,44
3523,1867.7191780821918,3,44
3524,1828.7328767123288,4,44
3525,1758.5479452054794,5,44
3526,1701.4828767123288,6,44
3527,1667.4383561643835,7,44
3528,1496.5890410958905,8,44
3529,1436.7842465753424,9,44
3530,1114.5376712328766,10,44
3531,1038.7705479452054,11,44
3532,1017.1369863013699,12,44
3533,967.6164383561644,13,44
3534,958.75,14,44
3535,926.2123287671233,15,44
3536,915.3561643835617,16,44
3537,890.1438356164383,17,44
3538,859.9143835616438,18,44
3539,819.9383561643835,19,44
3540,794.554794520548,20,44
3541,778.5856164383562,21,44
3542,749.2123287671233,22,44
3543,735.3732876712329,23,44
3544,727.2465753424658,24,44
3545,702.832191780822,25,44
3546,691.8424657534247,26,44
3547,673.8698630136986,27,44
3548,656.5445205479452,28,44
3549,630.3219178082192,29,44
3550,583.2910958904109,30,44
3551,554.2328767123288,31,44
3552,490.61986301369865,32,44
3553,434.6986301369863,33,44
3554,363.18835616438355,34,44
3555,356.43835616438355,35,44
3556,356.43835616438355,36,44
3557,355.80479452054794,37,44
3558,355.80479452054794,38,44
3559,354.4931506849315,39,44
3560,352.7945205479452,40,44
3561,353.07876712328766,41,44
3562,353.07876712328766,42,44
3563,351.6232876712329,43,44
3564,351.777397260274,44,44
3565,351.763698630137,45,44
3566,332.1917808219178,46,44
3567,321.16438356164383,47,44
3568,303.16438356164383,48,44
3569,303.16438356164383,49,44
3570,301.9691780821918,50,44
3571,301.85616438356163,51,44
3572,263.68835616438355,52,44
3573,263.68835616438355,53,44
3574,263.68835616438355,54,44
3575,263.68835616438355,55,44
3576,263.5993150684931,56,44
3577,255.38013698630138,57,44
3578,245.0,58,44
3579,245.0,59,44
3580,245.0,60,44
3581,245.0,61,44
3582,245.0,62,44
3583,245.0,63,44
3584,245.0,64,44
3585,245.0,65,44
3586,245.0,66,44
3587,245.0,67,44
3588,245.0,68,44
3589,245.0,69,44
3590,245.0,70,44
3591,245.0,71,44
3592,245.0,72,44
3593,245.0,73,44
3594,245.0,74,44
3595,245.0,75,44
3596,245.0,76,44
3597,245.0,77,44
3598,245.0,78,44
3599,245.0,79,44
3600,1901.0013693940432,0,45
3601,1724.995207120849,1,45
3602,1572.3194111605615,2,45
3603,1454.3276275248202,3,45
3604,1356.600479287915,4,45
3605,1273.6374529270797,5,45
3606,1233.1006504621705,6,45
3607,1194.391646696337,7,45
3608,1162.9024306744266,8,45
3609,1134.8565559739816,9,45
3610,1095.8171858952414,10,45
3611,1073.2591578226634,11,45
3612,1031.324546388223,12,45
3613,1012.3033207805546,13,45
3614,980.5251626155426,14,45
3615,934.8230058199247,15,45
3616,891.2636083533037,16,45
3617,845.6898322492298,17,45
3618,818.5782266347142,18,45
3619,778.8240328654571,19,45
3620,753.4950359465936,20,45
3621,726.397808969531,21,45
3622,692.692571037316,22,45
3623,674.6579938377268,23,45
3624,658.6172543649435,24,45
3625,646.9068812050667,25,45
3626,633.6367682300582,26,45
3627,625.033207805546,27,45
3628,620.1574803149606,28,45
3629,616.5570010270455,29,45
3630,609.345429647381,30,45
3631,603.400890106128,31,45
3632,596.4573776104074,32,45
3633,575.4625128380692,33,45
3634,537.7014720985964,34,45
3635,529.2016432728518,35,45
3636,512.3197535090723,36,45
3637,490.6343717904827,37,45
3638,475.8031496062992,38,45
3639,454.0020540910647,39,45
3640,427.8592947620678,40,45
3641,403.70831906881205,41,45
3642,398.47141389934956,42,45
3643,392.3450872988702,43,45
3644,365.78500513522766,44,45
3645,326.14207463197533,45,45
3646,291.71242725094146,46,45
3647,276.0876412187607,47,45
3648,260.93906196508044,48,45
3649,260.0256761383088,49,45
3650,259.12940773707635,50,45
3651,258.9404313591236,51,45
3652,258.4207463197535,52,45
3653,258.2245806230743,53,45
3654,258.0640191715166,54,45
3655,258.08490243067445,55,45
3656,257.60150633344745,56,45
3657,257.37795275590554,57,45
3658,243.1088668264293,58,45
3659,243.03012666894898,59,45
3660,243.02259500171175,60,45
3661,242.97124272509416,61,45
3662,242.90756590208832,62,45
3663,242.84594317014722,63,45
3664,241.80109551523452,64,45
3665,241.81958233481686,65,45
3666,241.70249914412872,66,45
3667,241.73536460116398,67,45
3668,241.69291338582678,68,45
3669,241.69154399178365,69,45
3670,241.73536460116398,70,45
3671,241.57514549811708,71,45
3672,241.52310852447792,72,45
3673,241.4313591235878,73,45
3674,241.20130092434098,74,45
3675,240.75522081478945,75,45
3676,240.48236905169463,76,45
3677,240.22355357754194,77,45
3678,239.9171516603903,78,45
3679,239.110920917494,79,45
3680,1161.3569553805773,0,46
3681,1044.0564304461943,1,46
3682,928.103237095363,2,46
3683,836.8215223097113,3,46
3684,785.3447069116361,4,46
3685,748.8578302712161,5,46
3686,727.0135608048994,6,46
3687,701.8267716535433,7,46
3688,668.4667541557305,8,46
3689,644.4068241469816,9,46
3690,597.3547681539808,10,46
3691,559.8770778652669,11,46
3692,525.1675415573053,12,46
3693,477.10717410323707,13,46
3694,467.46062992125985,14,46
3695,458.1504811898513,15,46
3696,455.15398075240597,16,46
3697,443.95931758530185,17,46
3698,421.5275590551181,18,46
3699,405.25371828521435,19,46
3700,399.87707786526687,20,46
3701,397.2755905511811,21,46
3702,390.35520559930006,22,46
3703,388.1277340332459,23,46
3704,385.0240594925634,24,46
3705,376.0752405949256,25,46
3706,373.14741907261595,26,46
3707,367.2830271216098,27,46
3708,361.8031496062992,28,46
3709,359.7392825896763,29,46
3710,358.8403324584427,30,46
3711,356.5590551181102,31,46
3712,351.30402449693787,32,46
3713,348.911198600175,33,46
3714,347.2668416447944,34,46
3715,346.34733158355203,35,46
3716,344.83770778652666,36,46
3717,344.59667541557303,37,46
3718,343.30752405949255,38,46
3719,342.37926509186354,39,46
3720,341.05336832895887,40,46
3721,339.7970253718285,41,46
3722,328.0288713910761,42,46
3723,326.27121609798775,43,46
3724,284.62292213473313,44,46
3725,267.14260717410326,45,46
3726,264.17235345581804,46,46
3727,262.2117235345582,47,46
3728,258.44706911636047,48,46
3729,253.88582677165354,49,46
3730,227.96587926509187,50,46
3731,211.6373578302712,51,46
3732,195.12904636920385,52,46
3733,194.01662292213473,53,46
3734,192.96719160104988,54,46
3735,192.7795275590551,55,46
3736,192.5660542432196,56,46
3737,189.14173228346456,57,46
3738,178.5424321959755,58,46
3739,178.01356080489938,59,46
3740,174.63517060367454,60,46
3741,173.63167104111986,61,46
3742,173.57392825896764,62,46
3743,165.18197725284338,63,46
3744,165.10761154855643,64,46
3745,164.23009623797026,65,46
3746,164.23009623797026,66,46
3747,164.16885389326333,67,46
3748,164.172353455818,68,46
3749,164.11636045494313,69,46
3750,164.11636045494313,70,46
3751,161.0,71,46
3752,161.0,72,46
3753,161.0,73,46
3754,161.0,74,46
3755,161.0,75,46
3756,161.0,76,46
3757,161.0,77,46
3758,161.0,78,46
3759,161.0,79,46
3760,2828.8683049779456,0,47
3761,2503.9987397605546,1,47
3762,2224.148708254568,2,47
3763,2034.6691871455575,3,47
3764,1892.0667926906112,4,47
3765,1777.892879647133,5,47
3766,1712.0163831127913,6,47
3767,1632.526149968494,7,47
3768,1520.1713925645872,8,47
3769,1450.2936357908002,9,47
3770,1353.8758664146187,10,47
3771,1193.9143037177064,11,47
3772,1088.4492753623188,12,47
3773,1028.0775047258978,13,47
3774,981.8494013862634,14,47
3775,920.4436042848141,15,47
3776,788.2192816635161,16,47
3777,696.421550094518,17,47
3778,608.6660365469439,18,47
3779,554.1235034656585,19,47
3780,509.68746061751733,20,47
3781,481.0926275992439,21,47
3782,480.4669187145558,22,47
3783,479.54127284183994,23,47
3784,479.38437303087585,24,47
3785,478.8859483301827,25,47
3786,478.27536231884056,26,47
3787,477.4921235034657,27,47
3788,477.05103969754254,28,47
3789,476.97794580970384,29,47
3790,475.950220541903,30,47
3791,475.78512917454316,31,47
3792,475.41776937618147,32,47
3793,475.16824196597355,33,47
3794,475.1014492753623,34,47
3795,474.4675488342785,35,47
3796,474.00315059861373,36,47
3797,472.1184625078765,37,47
3798,434.7076244486452,38,47
3799,400.0,39,47
3800,400.0,40,47
3801,400.0,41,47
3802,400.0,42,47
3803,400.0,43,47
3804,400.0,44,47
3805,400.0,45,47
3806,398.2337744171393,46,47
3807,393.67989918084436,47,47
3808,374.34656584751104,48,47
3809,330.06490233144297,49,47
3810,315.51984877126654,50,47
3811,313.33774417139256,51,47
3812,310.17391304347825,52,47
3813,308.18084436042847,53,47
3814,306.6124763705104,54,47
3815,304.8166351606805,55,47
3816,303.4171392564587,56,47
3817,301.64965343415247,57,47
3818,301.4316320100819,58,47
3819,299.8859483301827,59,47
3820,298.22747321991176,60,47
3821,298.14681789540015,61,47
3822,296.6843100189036,62,47
3823,296.56647763074983,63,47
3824,294.94391934467546,64,47
3825,295.2425960932577,65,47
3826,283.86389413988655,66,47
