,label,centroid-0,centroid-1,area,eccentricity,euler_number,extent,feret_diameter_max,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,orientation,perimeter,perimeter_crofton,solidity,sd_intensity,skew_intensity,pixelcount,mean_int,class
20,21,60.46448581239834,1261.743900234954,5533,0.803241424139062,1,0.6740984405458089,115.57248807566617,295.17840351218683,110.62331892351928,110.62331892351928,730.8357620571367,757.3160105856027,268.69815498372077,5533.0,181172.0,7565500.0,359963972.0,295819.0,9074189.0,361270119.0,16660386809.0,19859525.0,575306393.0,21513222451.0,940035412025.0,1511675479.0,41755674785.0,1467085867827.0,60346735997285.0,5533.0,-1.750777300912887e-11,1633222.1066329298,5283871.3302363455,-1.1661427379294764e-10,-612078.8236038322,-3131752.541676009,-308519678.59028304,4043714.2714621373,-9522953.152300071,796709448.8601967,-2096664746.5258377,17505977.8045698,-966264483.1211443,2831801559.8489885,-356575456158.4585,0.1854354175979258,0.007798612227624398,0.0003605494401005802,4.330953479028359e-05,5.407886542759326e-09,3.8041262702765397e-06,-2.1093613757806135e-10,,,0.05334870838824993,0.002320334288662297,,-0.019993370490424593,-0.0013752630130247903,-0.0018213812422020745,0.13208670920967588,-0.004181864649534946,0.00470346543944837,-0.0001664051056658919,0.007687492374021818,-0.005704452995039407,0.00022475039873319174,-0.0003804597915325754,-0.23495215418884258,297.7056274847714,284.9241502093744,0.9727496483825597,260.2925647554162,1.7788539145327782,5533,418.68823423097774,norm
21,22,56.23051948051948,2297.909496753247,4928,0.7540730307028399,1,0.6881720430107527,100.17983829094555,333.33393578570394,140.79001386194952,140.79001386194952,527.142883496374,601.1544857030269,259.322333579051,4928.0,186818.0,8724846.0,456966098.0,227824.0,7942880.0,349162496.0,17483368862.0,13130182.0,432240474.0,17966566854.0,854675812236.0,850709344.0,26905741886.0,1066376886878.0,48338352505136.0,4928.0,-1.1098677532572765e-11,1642669.6355519486,1666018.4591948474,1.0385292625869624e-10,-693813.1883116872,-1587449.3482090014,-470573890.2201114,2597760.1298701307,-1367429.6623692792,700270466.7362808,-472269237.0670982,3502608.686878035,-705990814.1050038,-259470594.16635302,-367223006782.3585,0.17460974417249953,0.00481154354135052,3.495159731279538e-05,1.292666840107888e-06,4.146412122214974e-12,2.5940673035157554e-08,-7.635690704895055e-12,,,0.06764081489157951,0.0009772441090123232,,-0.02856940216354495,-0.0009311574642710877,-0.003932020099964686,0.10696892928092003,-0.0008020995053589626,0.005851318162447912,-5.621370498740075e-05,0.002054541284663297,-0.005899116226259056,-3.088450885336971e-05,-0.0006226544347219731,-0.4839860887894734,275.6639969244288,264.02737408596823,0.970843183609141,723.0224871570238,1.4979296927739603,4928,1211.3183847402597,norm
22,23,55.93516819571865,2162.871865443425,3270,0.6865074085367799,1,0.7354925775978407,81.60882305241266,210.70498826324012,-54.93572950275417,-54.93572950275417,340.23432894724533,360.3954903674813,190.54382684300418,3270.0,91141.0,3229275.0,128685769.0,137128.0,4001653.0,146386423.0,5962991647.0,6863052.0,206368461.0,7632309991.0,312276712491.0,379436164.0,11660563357.0,432897025411.0,17687106657667.0,3270.0,-1.8403056856186595e-12,689005.3116207953,272124.0495835581,-7.190692485892214e-12,179639.83547400613,952438.0795496084,68238896.20586303,1112566.2556574922,15945.694263296837,168524081.87818724,242335335.45655912,-1678382.0757190206,135242205.42791164,618234062.8757378,39255920101.64064,0.16848297162400167,0.002698013410957942,5.515816746907906e-05,1.6314584690273706e-06,5.8567122925560305e-12,9.454558521516682e-09,1.4325389281689278e-11,,,0.06443577622729056,0.0004450384594640786,,0.016799917279129717,0.0015576409961058208,0.0019515906795470024,0.1040471953967111,2.6077986201082872e-05,0.004819685630325717,0.0001211991600095332,-0.002744867917823483,0.0038678443273503023,0.0003091973730065138,0.0003433318948588057,0.3517345603531338,217.9655121145938,209.32578037083752,0.9858305697919807,1679.5435222666633,1.5985216808444993,3270,2742.6189602446484,norm
23,24,43.55361596009975,2471.263403990025,3208,0.9003150805577957,1,0.5502572898799314,109.63576058932597,597.773822826817,131.39239572515103,131.39239572515103,156.22468143854823,633.9143601344776,120.08414413088752,3208.0,174077.0,11363669.0,817931057.0,94808.0,4723098.0,284607160.0,19018684092.0,3303088.0,159071990.0,9217336292.0,592443257972.0,126054698.0,5987594460.0,338697774166.0,21199940733510.0,3208.0,0.0,1917658.423628429,-6817652.268370343,-5.435651928564766e-13,-421506.80548628455,-5485561.382396568,-537738669.1775413,501168.7780548627,4749291.949216733,329082172.6175252,7094761182.869814,-1186195.4300657343,-169186155.8640556,-4249470999.8465686,-230016262322.6762,0.23503694023234578,0.025654913806340614,0.0019924211260015016,0.00014360284883631314,-7.674634341091706e-08,-2.29534013985418e-05,-3.201140039309894e-09,,,0.18633847344975593,-0.011696312075536772,,-0.04095772934075781,-0.009410987142258553,-0.016288016072116666,0.04869846678258984,0.008147848935268657,0.009967845021894116,0.0037941764368225107,-0.002035027805244866,-0.00512462090574249,-0.002272556090472468,-0.002171806375017021,-1.3023761398972427,269.1726188957804,258.06951134993074,0.9415908423833285,766.8842733502117,1.1331531790372271,3208,1349.556421446384,norm
24,25,44.103839441535776,2958.824607329843,1146,0.9124131566735586,1,0.8377192982456141,57.42821606144492,38.434333397293585,-4.255559971857481,-4.255559971857481,228.79288229184752,228.8879699520344,38.33924573710669,1146.0,14697.0,232529.0,4086693.0,32207.0,417919.0,6635403.0,116931043.0,1167337.0,15447533.0,246342077.0,4344387665.0,47714537.0,641908231.0,10275837975.0,181300202959.0,1146.0,-7.105427357601002e-13,44045.74607329844,-25138.9136810943,-6.252776074688882e-12,4876.871727748673,-24642.611313651905,621069.1498626505,262196.64310645725,202776.7133759125,8714186.97536117,11376626.2075632,170420.65788888675,1335980.249014412,5026565.87940521,158815462.6632842,0.2331825616833692,0.02764667170729404,0.00023322101910165996,2.6715523754404387e-05,2.580408325652422e-10,-6.713041120204769e-07,-2.0929236263483873e-09,,,0.03353781273760347,-0.0005654379622036975,,0.0037134031168040843,-0.0005542748625231197,0.00041265404285656436,0.19964474894576573,0.004560962858147184,0.005789926107883553,0.00022328899929421566,0.003833193062219503,0.0008876590490032167,9.865638939184628e-05,9.207766841879403e-05,0.022340618102008235,145.35533905932738,140.4870197145528,0.9670886075949368,2433.7859376156434,1.473648936356946,1146,3802.9258289703316,norm
25,26,57.80791175351845,2926.1122099657664,2629,0.7560807957939621,1,0.7878333832783938,72.3671196055225,138.33621074937196,11.787118283487214,11.787118283487214,320.4237335243541,321.1835812435388,137.57636303018722,2629.0,60762.0,1768030.0,57587676.0,88881.0,2023248.0,58111796.0,1874736408.0,3847275.0,87131368.0,2455563788.0,77656235272.0,187401243.0,4229371134.0,116879741162.0,3615809071806.0,2629.0,-1.1581846592889633e-12,363685.8980600988,-86574.26088073477,1.2306600183364935e-11,-30988.333967287883,-229188.4552907195,-6631995.076136112,842393.9954355267,307642.1242651356,82894994.32919712,74842225.55271539,373745.58972608676,-26831291.94226611,-190620836.26947978,-5725519620.871565,0.17449978861686039,0.0048775118065370136,1.7083231116436125e-05,5.555227924181352e-07,-1.027305027383346e-12,-1.9990884019252754e-08,-1.3687036248821361e-12,,,0.052619327025246077,-0.00024429373373185796,,-0.004483498776526137,-0.0006467199708275658,-0.00036498283209909516,0.12188046159161431,0.0008680991604821697,0.004562013308178737,8.033034683581693e-05,0.0010546287620726144,-0.001476623671993349,-0.00020459891162476549,-0.00011985400831884082,-0.06437517352149798,200.98885271170676,193.42724755285957,0.9665441176470588,519.353677870358,4.78405967929615,2629,735.6188664891594,norm
26,27,75.27244926327495,2535.852932999722,3597,0.8320706770719416,1,0.6781674208144797,102.23991392797629,166.03925536748764,45.076695674097095,45.076695674097095,515.3625242485377,521.0854651971816,160.31631441884375,3597.0,92993.0,3001385.0,108527681.0,170039.0,4233866.0,133980110.0,4796446964.0,9891919.0,240051974.0,7375461106.0,257407656212.0,642590387.0,15296672570.0,455322263534.0,15410513196500.0,3597.0,6.970424237806583e-12,597243.201556853,52098.73985186427,1.0430767360958271e-10,-162140.87433972725,480924.1895881559,-46109927.67009757,1853758.9997219904,-353552.63422132825,194749776.72863674,25641837.04247782,-288308.56531974085,-179032678.15035117,-49855750.34058992,-35646968327.99328,0.18943613556186417,0.010059535152530972,7.032954632153714e-06,2.1253170522306012e-07,2.3548840511354464e-13,-3.838981124697711e-09,1.098251670468455e-13,,,0.04616048244856481,6.713919415819044e-05,,-0.012531747476813205,0.000619762831729493,-0.0009907706378846288,0.14327565311329934,-0.0004556202131110863,0.004184616421388373,9.186659156799039e-06,-0.0003715407474251752,-0.0038469008670392805,-1.7861738401454602e-05,-0.00021294176476842062,-0.12628445291545987,249.3147545195113,241.13919428961057,0.9498283601795616,1189.4917163328382,1.55331674300519,3597,2246.583819849875,norm
27,28,51.70893719806763,2675.646739130435,1656,0.6858085032211476,1,0.773109243697479,55.94640292279746,163.7646995116572,34.81115443184208,34.81115443184208,114.19547568204625,181.7129023958452,96.24727279785826,1656.0,40815.0,1277151.0,44920815.0,32638.0,746773.0,22143761.0,746401879.0,832368.0,18275587.0,517090947.0,16650102349.0,23976364.0,513195655.0,13969640675.0,431653665337.0,1656.0,4.035882739117369e-12,271194.3423913043,75095.05168950983,-8.412825991399586e-12,-57647.27173913048,-185893.31517800974,-20139112.90589439,189107.70772946856,32762.960171182487,23839609.115488816,23943281.670710124,117051.49169758832,-12502803.055353744,-31972853.64042171,-3519322039.9438634,0.1678503473391929,0.002663559039658272,3.6599327267119776e-05,1.31466346448056e-06,9.074508503042636e-12,6.670304007350954e-08,-9.020840316030234e-13,,,0.0988917267582471,0.0006729154340590431,,-0.02102122852164377,-0.0016657619651010782,-0.00443464989846098,0.06895862058094579,0.0002935839455281999,0.005249502330979499,0.0001295604688823229,0.0010488807660537782,-0.0027531279336377367,-0.00017300961355795898,-0.00046796964088094536,-1.0947564665550353,153.29646455628165,148.01567877738512,0.9769911504424779,893.5577258317843,0.9406196543674799,1656,1641.0428743961352,norm
28,29,65.92301419018105,2058.9743924319037,6131,0.8712619945246295,1,0.6882577458464302,131.7459676802292,1017.0874212382662,8.137512114196962,8.137512114196962,245.1253731361551,1017.1731919661844,245.0396024082369,6131.0,410620.0,33736788.0,3068761294.0,189589.0,12647717.0,1026431877.0,91970365715.0,7365527.0,496327619.0,39696912451.0,3474395976245.0,323961547.0,22135080965.0,1749581232825.0,149830025153747.0,6131.0,-2.2794210963184014e-11,6235762.979611809,-26012458.721644472,-9.393374966748524e-12,-49891.08677214158,-10128446.606466567,-218573879.63040915,1502863.6626977664,6111488.802656525,916575412.0919677,2954881828.681617,3251102.3258174406,14118700.25869485,-2597400296.788835,-37970077698.384315,0.20587388588719965,0.015860696654645758,0.0003576294255012265,5.117839623249901e-05,6.505763593157475e-09,4.9851304256906415e-06,2.3694965288888414e-09,,,0.1658925821624965,-0.008837982020729012,,-0.0013272732203876958,-0.0034412367536553372,-0.0009484278812006975,0.039981303724703154,0.0020764368618804057,0.0039771709113685825,0.00016374969918996667,0.001104593157094238,6.126335403985176e-05,-0.0001439392645576182,-2.6873004281874526e-05,-1.5602565511619415,331.56349186104046,317.02341845319086,0.967950742027155,793.0083766210164,1.3303521242595062,6131,1508.0820420812265,norm
29,30,65.64716249559393,2761.462107860416,2837,0.8067210164212806,1,0.6818072578707042,80.99382692526635,336.0821912566074,-100.86484665783442,-100.86484665783442,185.63334848716582,386.6847576923637,135.03078205140952,2837.0,97769.0,4322791.0,216546989.0,81272.0,3086958.0,143240020.0,7389220290.0,2854854.0,113573202.0,5361772888.0,279146166774.0,111480020.0,4548329832.0,216029026822.0,11261890613688.0,2837.0,-2.248157215944957e-11,953465.1765949952,1857659.7860302846,9.606537787476555e-12,286153.56996827625,-318586.5972706421,199161407.66539568,526641.8096580893,-1206060.1088909106,160141454.87587717,-316782984.404041,-477033.43569422467,105639661.53801641,-457261834.16152173,63250444767.3896,0.18389691214091405,0.007868445118119502,0.00016440370532732644,5.754691451819524e-06,-1.4853893122086986e-10,-4.6131562802695235e-07,-9.626752591824885e-11,,,0.11846393770060183,0.004333290854437894,,0.03555334742962087,-0.0007431545855064636,0.008722222874900456,0.06543297444031222,-0.0028133295876138177,0.00701335402933541,-0.0002604678772655858,-0.001112757373389775,0.00462646193941179,-0.00037597353760235796,0.0009763965597923463,1.1058001545634941,217.30865786510142,209.0957425747099,0.9669393319700068,1515.5739059427945,1.1833757261056037,2837,2364.35072259429,norm
30,31,67.19792083166733,1947.5633746501398,2501,0.6993808214116607,1,0.749026654687032,68.47627326307996,253.43190928346772,55.25384664207087,55.25384664207087,171.49821239037368,281.2492904276331,143.68083124620827,2501.0,73938.0,2819690.0,122031396.0,63020.0,1724894.0,63072958.0,2661210710.0,2016890.0,51771814.0,1794239338.0,72594601894.0,72726536.0,1770294212.0,58174327168.0,2250084410144.0,2501.0,-4.575895218295045e-12,633833.2051179527,1195347.1155448228,2.2581048142455984e-11,-138189.87045181924,193350.4361988152,-68544031.16036227,428917.0291883245,-890065.8673541385,83701176.16749799,-209492479.10119158,289466.7641357709,-49239345.990267366,228768025.68543816,-19575790666.429398,0.16990408703472265,0.0030255919961565706,0.00015356782204401222,3.334730277564263e-06,-7.402358177058035e-11,-1.7995711088976627e-07,1.4675159553484085e-11,,,0.10133223082105865,0.003821288334945565,,-0.022092701576197867,0.0006181031072856294,-0.0043815580212094645,0.068571856213664,-0.0028453645573096624,0.005350452163564127,-0.0002677753003488362,0.0009253679996059547,-0.0031475395848548425,0.0002924134892620116,-0.0005003392178582705,-1.1043949532652937,192.92388155425118,185.97752498222457,0.9746687451286048,243.87052080399815,0.8790250023507092,2501,572.577768892443,norm
31,32,69.08056872037915,2384.7369668246447,2110,0.6221774938249577,1,0.7033333333333334,60.8276253029822,206.50759079984732,27.059850407672776,27.059850407672776,142.55654185665193,216.42084369545591,132.64328896104337,2110.0,64855.0,2429177.0,101226163.0,50810.0,1504649.0,54438817.0,2203764329.0,1524328.0,44352293.0,1553251209.0,60718287497.0,51525986.0,1485544517.0,50620486105.0,1915407966077.0,2110.0,4.18509671362699e-12,435731.0165876779,-225469.4628377647,2.5863755581667647e-12,-57096.28436018956,-547213.4860852184,-21533146.797661804,300794.30331753555,248895.83255093123,40552563.00198517,101266566.01581189,332705.0601289272,-16862748.48605243,-84085417.19784747,-4874075612.250227,0.16543323822582903,0.0015764872031799578,0.00011580139594088233,1.113334077167597e-06,-8.952378158183996e-12,-2.6784453747178853e-08,-8.925239631996673e-12,,,0.09787089611367172,-0.001102507600037833,,-0.012824573652925487,-0.002675781543358075,-0.002292240255720614,0.06756234211215731,0.0012170585921100782,0.004316889596270738,0.00023468076196018047,0.0016268715627673375,-0.0017950683783021645,-0.00019486421386748058,-0.000245902215145582,-1.2196347168870723,174.40916292848976,168.03177196237928,0.9777571825764597,444.28437221713614,1.1622317244381344,2110,783.2260663507109,norm
32,33,78.16410706450198,2619.9495392716103,2279,0.7414458207064153,1,0.7346872985170857,66.75327707311455,124.99306582546515,-8.69717960176295,-8.69717960176295,275.99500831850634,276.49428438864425,124.49378975532727,2279.0,52302.0,1485166.0,47294820.0,71023.0,1649766.0,46465100.0,1464016110.0,2842361.0,65791850.0,1809381672.0,55496580614.0,129341749.0,2965722078.0,79560900800.0,2372028735102.0,2279.0,3.431921413721284e-12,284859.19701623515,136169.9005325735,-1.1610268302320037e-11,19820.872312417767,-728532.0076209501,8955846.153914042,628992.623957876,-674424.967305699,55367317.761199765,-169160936.2733713,1558119.5284245359,2691898.6560926074,-116615057.67153777,2576351433.9632616,0.17594913301622273,0.0044483745976769415,0.00030382456275416473,1.5906986300894377e-05,3.9716153297035904e-10,3.1860640372794387e-07,1.032061281966023e-09,,,0.054845575175719696,0.0005491870745156669,,0.0038162262403523264,-0.0029382437704040644,0.0007566127386717553,0.12110355784050301,-0.0027200245672966503,0.004677572303528512,-0.0002993608078153327,0.006284054715575765,0.00022741846827314244,-0.00020637139186536034,9.550537256150269e-05,0.05734372704278236,187.68124086713192,180.61449085955562,0.963229078613694,523.2135829788557,1.1068326788523077,2279,988.7279508556385,norm
33,34,83.30586011342155,747.6336483931947,2645,0.6104868843208183,1,0.7471751412429378,66.61080993352356,223.50850861739343,49.96242780721909,49.96242780721909,214.54728134905181,269.1908304129829,168.86495955346234,2645.0,83671.0,3237999.0,138588265.0,77514.0,2319900.0,86165500.0,3571411272.0,2839092.0,83396404.0,3014943568.0,121502767540.0,116211420.0,3395192646.0,120347028574.0,4737128999286.0,2645.0,3.730349362740526e-13,591180.0052930055,-1243817.7125679222,8.071765478234738e-12,-132150.6215500945,-366033.1472832049,-58575634.982088245,567477.5591682419,1331141.1741656153,93451675.65788437,371892078.571069,-251448.93411501165,-57543147.16013565,-318575452.03600144,-20524694141.06065,0.16561655575290934,0.0014387141789403536,0.00021741063497318503,3.004140074746272e-06,1.982552642014975e-11,2.1691713912506325e-08,-7.417123296538289e-11,,,0.08450227168899561,-0.0034569456064354165,,-0.01888938669460079,-0.0010173168202421016,-0.0031654829313498833,0.08111428406391372,0.0036996439165323572,0.005050217283884957,0.00039077525984132044,-0.0006988526367237197,-0.003109686309115793,-0.00033475142984161233,-0.00041934743264767277,-0.8301183638559683,193.58073580374355,186.2075627783522,0.9829059829059829,461.98515950797014,1.0247389253133736,2645,864.5413988657845,norm
34,35,86.66565452091768,2712.1592442645074,2964,0.6846030028607831,1,0.6881820292547016,75.69015788066504,305.28030928041585,-54.62712923958393,-54.62712923958393,197.09097963233114,328.06448427191503,174.30680464083198,2964.0,110140.0,4997570.0,251688160.0,84965.0,3319150.0,156383484.0,8110427470.0,3019755.0,122607364.0,5868261154.0,306662955328.0,119654861.0,4997479660.0,240836761158.0,12586196702980.0,2964.0,8.967049325292464e-12,904850.8367071525,-1264910.887264352,1.9397816686250735e-11,161914.81106612677,1091604.907001881,103211492.27213351,584177.6636302295,1112762.264349886,119856431.49777268,553742569.4180614,-400062.73673579324,56355482.983394034,340035091.10749096,28232803367.66479,0.16949098816219532,0.0026910219126976206,0.00015165798991271574,2.191673295815789e-06,-3.8740873321359804e-11,-1.0651803999818048e-07,9.784288619865102e-12,,,0.10299605576262343,-0.0026446270295731097,,0.01843020554641833,0.0022822855520797554,0.003963633217364283,0.06649493239957191,0.0023265205410265915,0.004602849186084133,0.00039060177631270517,-0.000836435781958256,0.0021642208577377334,0.00023985569817184147,0.0003657978985518932,1.1756485172994369,214.37972567696687,206.3189407383609,0.9686274509803922,1449.6896463423234,1.9713275582278365,2964,2133.7769905533064,norm
